ROI,t_statistic,dof,Cohen_d,ci_lower,ci_upper,p_value,p_fdr
SA_bankssts,-4.00513289557566,184.0,0.5786744765115719,-104.64551172126005,-35.57330148625483,8.986299343698116e-05,0.0006110683553714718
SA_caudalanteriorcingulate,-2.8225407527759154,184.0,0.41813645528403026,-77.46073219377641,-13.723472226905905,0.005288634072796126,0.01997928427500759
SA_caudalmiddlefrontal,-0.7339466431014829,184.0,0.1326689116057268,-119.67046532037696,54.7754547183967,0.4639154515247508,0.543900874201432
SA_cuneus,-2.320732096977207,184.0,0.34254087255505555,-128.26992287484939,-10.3899853647372,0.02139767674567168,0.051965786382345516
SA_entorhinal,1.8173577068100328,184.0,-0.23452255473294067,-2.0012639852292047,48.75465440206425,0.07078913918611472,0.12034153661639502
SA_fusiform,-2.7003935039656897,184.0,0.37131495422682076,-211.50881718739495,-32.923543221425604,0.007572057071412963,0.025744994042804073
SA_inferiorparietal,-3.1502993399459975,184.0,0.43800015460623976,-479.8802859439153,-110.2800746028274,0.001903980963464399,0.008091919094723695
SA_inferiortemporal,-0.3601006741837098,184.0,0.08652081911573758,-135.87718942602135,93.93239464829163,0.7191848500088946,0.7409783303121945
SA_isthmuscingulate,-5.234252706356281,184.0,0.7322079309706491,-130.4194374390683,-59.01583085932165,4.4898133619617936e-07,1.52653654306701e-05
SA_lateraloccipital,-0.5881328516291736,184.0,0.11121198032656944,-215.68139898398144,116.62190578534685,0.5571642978207674,0.6110834234163255
SA_lateralorbitofrontal,-4.182326305688348,184.0,0.5884058197156244,-244.45495921740272,-87.74523022224392,4.46050419933706e-05,0.0005055238092582001
SA_lingual,-1.9466243278003754,184.0,0.29526961901900156,-235.14141363641326,1.5787548118569816,0.053102413832467325,0.10620482766493465
SA_medialorbitofrontal,-2.4077047169952057,184.0,0.3500895444150254,-118.57000954258197,-11.767671034719932,0.017040988496514264,0.04828280074012374
SA_middletemporal,-4.333476824987722,184.0,0.5901669799398097,-336.4230256323504,-125.925499700726,2.4114076317866774e-05,0.00040993929740373516
SA_parahippocampal,-1.3077367036414103,184.0,0.20382340700301635,-32.17106654718465,6.52313999787857,0.19259418380917478,0.2518539326735363
SA_paracentral,-1.6908066159749557,184.0,0.25544210906038395,-83.30989854232992,6.4154396492683645,0.09256693491325767,0.1430579903204891
SA_parsopercularis,-0.4292821720249162,184.0,0.07664270011663203,-77.20236743197596,49.6099216709315,0.668220114413445,0.7099838715642853
SA_parsorbitalis,-1.8195860546645615,184.0,0.2759093802403998,-52.25192760139519,2.112857322080437,0.07044734050272156,0.12034153661639502
SA_parstriangularis,-1.8701402040124349,184.0,0.2826036616686809,-116.47839510238533,3.1157342819147544,0.06305259062203651,0.11909933784162452
SA_pericalcarine,-1.5834222584015956,184.0,0.24238902052363434,-129.0256815777259,14.131815254317907,0.1150425204751584,0.16297690400647438
SA_postcentral,-1.9987985434896471,184.0,0.2797080993209109,-216.51720296975162,-1.4096349111373456,0.04710222825016942,0.1040169759922364
SA_posteriorcingulate,-4.033513297623285,184.0,0.569172888019657,-137.58238571724974,-47.19898348691849,8.044801417838091e-05,0.0006110683553714718
SA_precentral,-1.7853725135177803,184.0,0.259736345802877,-253.12807550660258,12.63299077743548,0.07584808828256559,0.12280166674320142
SA_precuneus,-0.9662044638567591,184.0,0.1595061651569935,-169.53376965223703,58.06986796345261,0.3352100913508942,0.40704082521180013
SA_rostralanteriorcingulate,-3.606905096407809,184.0,0.5111895304799141,-94.15166023188047,-27.570740389597773,0.0003990772560219217,0.002261437784124223
SA_rostralmiddlefrontal,-0.3169237003624898,184.0,0.08065452198081279,-219.87775605372676,159.01434697030382,0.7516607938648351,0.7516607938648351
SA_superiorfrontal,-1.9821673262076893,184.0,0.27865721276255634,-405.6218671336561,-0.9462662981114249,0.04894916517281713,0.1040169759922364
SA_superiorparietal,-3.3318677164410686,184.0,0.46506087854443057,-425.2848265933138,-108.94476847666624,0.0010426627704446482,0.005064362027874005
SA_superiortemporal,-1.0340101627062601,184.0,0.17265503409744618,-176.13271112384405,54.998026089836685,0.30248851351384076,0.3809114614618736
SA_supramarginal,-2.373185124185816,184.0,0.3423555668648525,-326.92795942742987,-30.107538170418337,0.018666241174214084,0.04881939999409838
SA_frontalpole,0.6235006175655213,184.0,-0.056111814048134624,-5.652326093441914,10.875572782859273,0.5337277317810541,0.6048914293518614
SA_temporalpole,1.4887495612823902,184.0,-0.15565542731115242,-4.43926766717256,31.73823873373945,0.13826525541569887,0.18804074736535045
SA_transversetemporal,-2.4386463041146076,184.0,0.3674330650338266,-34.65170669167345,-3.657980681678703,0.015691923075392404,0.04828280074012374
SA_insula,-1.5856957265602727,184.0,0.24127753347295805,-116.93130427665277,12.724267940502031,0.11452543400696034,0.16297690400647438
