ROI,t_statistic,dof,Cohen_d,ci_lower,ci_upper,p_value,p_fdr
SA_bankssts,-3.223586385956557,691.0,0.42599651050550963,-23.170573315835995,-5.62931004825592,0.001325483119869689,0.004506642607556942
SA_caudalanteriorcingulate,0.3573629747559342,691.0,0.1871863426689371,-11.106345508829229,16.04893299323444,0.7209292073537381,0.8170531016675698
SA_caudalmiddlefrontal,-2.0693269490755113,691.0,0.34326265212814133,-43.16608706969325,-1.1338032464596353,0.03888660789551371,0.0661072334223733
SA_cuneus,-0.1243897718254867,691.0,0.1858030864030271,-29.292810124486728,25.80230473263343,0.9010428469388422,0.9283471756339586
SA_entorhinal,0.5081886459137923,691.0,0.0951388825969433,-3.169546980005989,5.383279659185345,0.6114832405218554,0.7425153634908245
SA_fusiform,-2.84264806838983,691.0,0.39481951911966984,-68.96116217547221,-12.61612927242754,0.004606069639060014,0.013050530644003373
SA_inferiorparietal,-3.6556681731826846,691.0,0.44663496839685474,-156.79342552253206,-47.220625038647434,0.00027597978559526693,0.0011729140887798844
SA_inferiortemporal,-1.2066397572320895,691.0,0.29111939231493283,-49.584249786237734,11.836918495254618,0.2279838356868898,0.29813270820593285
SA_isthmuscingulate,-3.863855622076627,691.0,0.46374193627980675,-50.93586132128661,-16.61178906428685,0.0001221161611086136,0.000593135639670409
SA_lateraloccipital,-1.682958046241394,691.0,0.3161099271441874,-100.28595865020978,7.713084603807317,0.0928349320421016,0.13723424736658496
SA_lateralorbitofrontal,-4.3543539931418636,691.0,0.4870324368975648,-136.8058033092787,-51.7740665268406,1.5367127307128754e-05,0.00010449646568847552
SA_lingual,-1.3890071795286343,691.0,0.2902841445916981,-57.12990862670483,9.788533946877067,0.16527804507777583,0.22729413049213162
SA_medialorbitofrontal,-4.198575552922836,691.0,0.4827128204651134,-57.378059922131236,-20.813098163124046,3.0372412162940286e-05,0.00017211033558999495
SA_middletemporal,-3.528406971694836,691.0,0.4343876118247529,-101.12794351164982,-28.81848311701379,0.0004457552072886047,0.0016839641164236177
SA_parahippocampal,-0.41498624402666806,691.0,0.22121888592953481,-8.42028554897076,5.481908091157929,0.6782807851676587,0.7952257481275998
SA_paracentral,0.021401578512914597,691.0,0.19424102573872296,-13.05563890613067,13.343394906377485,0.9829314926768911,0.9829314926768911
SA_parsopercularis,-5.131435930444558,691.0,0.5441204589182458,-61.7385656481474,-27.567899816646754,3.740692414577453e-07,6.35917710478167e-06
SA_parsorbitalis,-6.030157452396456,691.0,0.6092001991051593,-39.8180209981172,-20.25757045413682,2.667280420414818e-09,9.068753429410382e-08
SA_parstriangularis,-4.893407330382977,691.0,0.528717700764984,-38.89980469718533,-16.622393007311427,1.234354933861998e-06,1.3989355917102644e-05
SA_pericalcarine,2.3311020114068706,691.0,-0.05413300681310384,6.531507820622956,76.2841138672313,0.020034696800116502,0.04017465292407711
SA_postcentral,-0.7913356809958348,691.0,0.26152373516663346,-67.58784543835702,28.756812918239614,0.4290196688845991,0.540246990447273
SA_posteriorcingulate,-0.29014440067901637,691.0,0.22743231888024895,-16.59654011524397,12.322928494029771,0.7717928164110468,0.8464824438056643
SA_precentral,-1.3829463036034055,691.0,0.29771817971092424,-66.02050706098876,11.451896401016217,0.16712803712656737,0.22729413049213162
SA_precuneus,-1.853260012925387,691.0,0.328197448159229,-63.979360682070485,1.8463453580580662,0.0642711806807706,0.09932818832482729
SA_rostralanteriorcingulate,-4.656982665045121,691.0,0.5136091361900484,-42.551966413007364,-17.31275443778391,3.8488250163731625e-06,3.271501263917188e-05
SA_rostralmiddlefrontal,-2.8595446019015736,691.0,0.3912539673321916,-132.83425853013665,-24.68165003977721,0.004370432884947063,0.013050530644003373
SA_superiorfrontal,-2.691800160466389,691.0,0.38082893116185884,-193.20608016977178,-30.23085240838539,0.0072787779240579805,0.019036803801382413
SA_superiorparietal,-2.6428395545559504,691.0,0.38585637268904927,-130.99894500659468,-19.322793025238525,0.00840766583363309,0.020418617024537504
SA_superiortemporal,-2.0964832411667875,691.0,0.3479676571428491,-76.9834620521118,-2.5234641828208666,0.03640237807157073,0.06514109760175814
SA_supramarginal,-2.3771410932584507,691.0,0.3645827150810136,-89.21729790356122,-8.504139966366061,0.017718680675929948,0.040162342865441215
SA_frontalpole,-1.9148314881470918,691.0,0.2755840286023008,-9.217912774706761,0.11544634073908977,0.05592659284455234,0.09054781698641808
SA_temporalpole,0.18763795594577706,691.0,0.1730148003548964,-6.777844060061545,8.210219145704224,0.8512155539900839,0.9044165261144641
SA_transversetemporal,-2.308441150215101,691.0,0.3449775233836264,-13.163294387219768,-1.0632032804135303,0.021268933900982,0.04017465292407711
SA_insula,-2.3186921256430666,691.0,0.354156154659048,-41.659843498654936,-3.4565531205456352,0.0207026176411796,0.04017465292407711
