ROI,t_statistic,dof,Cohen_d,ci_lower,ci_upper,p_value,p_fdr
CT_bankssts,1.2549665669547576,691.0,-0.11050343058200085,-0.004847644013704005,0.022022455648171218,0.2099151640610552,0.25153515208292954
CT_caudalanteriorcingulate,9.736203556167924,691.0,-0.7405128161006733,0.04783616120508636,0.0720029108535264,4.4404383272224435e-21,7.548745156278154e-20
CT_caudalmiddlefrontal,-0.9909739025964706,691.0,0.06817904279446296,-0.017753198939833584,0.005843441042628706,0.3220451988090971,0.36498455865031004
CT_cuneus,3.6956291976210807,691.0,-0.3127473355828231,0.009593727444444537,0.031341872482049477,0.0002367034193782832,0.0005029947661788518
CT_entorhinal,3.60369706658304,691.0,-0.3632616364386966,0.019214113446399374,0.06521202180568475,0.0003362527369642604,0.0006725054739285208
CT_fusiform,-0.6266865917798985,691.0,0.05052684620731815,-0.013226175988907135,0.006825882213868291,0.5310716751291704,0.5642636548247436
CT_inferiorparietal,-2.7070020884134913,691.0,0.2725668160334798,-0.027177395577266998,-0.004327052177033582,0.006957106076593415,0.010647583733437762
CT_inferiortemporal,2.881628865941118,691.0,-0.2741858092619806,0.005029727975691026,0.026539431412845746,0.004078966867935516,0.007704715194989308
CT_isthmuscingulate,2.7566966030796283,691.0,-0.04373634735234636,0.003415833237870175,0.020324219307156995,0.005992918711671428,0.010081062229433894
CT_lateraloccipital,1.242307175787363,691.0,-0.09873663264378937,-0.004296018085068216,0.019098417151736227,0.21454468854132222,0.25153515208292954
CT_lateralorbitofrontal,4.084146552809605,691.0,-0.34404094429457616,0.011101863829166668,0.03165826987577184,4.942046157684774e-05,0.0001292535148932941
CT_lingual,4.093116083268232,691.0,-0.3560359700202884,0.010123838137061528,0.028790365914904723,4.758997035636466e-05,0.0001292535148932941
CT_medialorbitofrontal,0.5055126401564478,691.0,-0.010401413743349656,-0.006683024696843823,0.011317602915542376,0.6133600273025925,0.6319466947966105
CT_middletemporal,2.305426193603786,691.0,-0.20805721448833064,0.0018184242519572388,0.02269595376491923,0.021438048465787892,0.03037056865986618
CT_parahippocampal,5.010725194641859,691.0,-0.2793231798077035,0.022080597965056067,0.05053384944252502,6.89518932813182e-07,2.1312403377861987e-06
CT_paracentral,7.596952913351045,691.0,-0.6096005062357887,0.03766056017914349,0.06391145280975492,9.883762572672794e-14,1.1201597582362499e-12
CT_parsopercularis,7.174440965279373,691.0,-0.6859806398879126,0.028571012972909073,0.05010085522191506,1.8755591425210995e-12,1.5942252711429345e-11
CT_parsorbitalis,2.6953365362292794,691.0,-0.2665249249690145,0.004341253087752945,0.0276319726695475,0.007202777231443192,0.010647583733437762
CT_parstriangularis,2.744027248945017,691.0,-0.27169307311986357,0.004412877381448153,0.02661115455811455,0.006226538435826817,0.010081062229433894
CT_pericalcarine,6.47259028437161,691.0,-0.4458968898970716,0.028073262176757256,0.05252073964562059,1.8262356413507673e-10,1.0348668634321014e-09
CT_postcentral,5.49882355384316,691.0,-0.39344748308237876,0.016383256104689874,0.03458020538043414,5.385387440323478e-08,1.8310317297099824e-07
CT_posteriorcingulate,3.8806899046580856,691.0,-0.16757319600763057,0.009180936517172332,0.027984463833677663,0.00011413261488998056,0.0002602685692486617
CT_precentral,5.781535522901186,691.0,-0.458810510667548,0.018976638697989576,0.03849339941337408,1.1209465880677884e-08,4.2346871104783115e-08
CT_precuneus,3.8791879129984834,691.0,-0.26702540430417,0.010331213189941282,0.03150721774082769,0.00011482436878617427,0.0002602685692486617
CT_rostralanteriorcingulate,1.8299979207314687,691.0,-0.02056424157999573,-0.000709551612093573,0.02017624598215157,0.0676808899206558,0.08850577912701144
CT_rostralmiddlefrontal,-2.8428621219410193,691.0,0.15685838906317284,-0.027024017721772226,-0.004944903833145043,0.0046030137326805035,0.008236971942691428
CT_superiorfrontal,2.1858685873412473,691.0,-0.22815967383776195,0.0011668486361205103,0.021763239889421256,0.02916011314288858,0.03965775387432847
CT_superiorparietal,-0.4782418797666862,691.0,0.06586645852545442,-0.013537787156491465,0.008234528828259317,0.6326293236141617,0.6326293236141617
CT_superiortemporal,10.2222823861317,691.0,-0.8101044423937002,0.04396360711591295,0.06486675249184197,6.140149954462207e-23,2.0876509845171506e-21
CT_supramarginal,1.4405468655578275,691.0,-0.10843384680441003,-0.002894463650017085,0.018843824270653786,0.15016567829750646,0.1890975208190822
CT_frontalpole,0.9414837971827437,691.0,-0.09062241445514214,-0.0082407279848534,0.023424926180108625,0.34678600595554077,0.3803459420157544
CT_temporalpole,5.98779567160716,691.0,-0.5260412632882278,0.03820560298905942,0.0754847662194955,3.4189193672680494e-09,1.6606179783873384e-08
CT_transversetemporal,5.89574703049051,691.0,-0.33171911149078315,0.03437251181271944,0.06869661591140241,5.833610981521655e-09,2.4792846671467035e-08
CT_insula,6.942330217989768,691.0,-0.5512945509360937,0.024401690824542563,0.04364694224088404,8.904028429713481e-12,6.054739332205167e-11
