ROI,t_statistic,dof,Cohen_d,ci_lower,ci_upper,p_value,p_fdr
SA_bankssts,-1.8820751453169586,549.0,0.3258022474703545,-22.686767714121473,0.4849482174054902,0.06035451354831249,0.22800594007140274
SA_caudalanteriorcingulate,1.3914002420708307,549.0,0.0372258769677162,-5.13702902860156,30.089850826307668,0.16466763352804778,0.34991872124710155
SA_caudalmiddlefrontal,-0.22359460581608553,549.0,0.16868837202364773,-30.313035842822906,24.11726343049564,0.8231559371743792,0.9028161891589965
SA_cuneus,0.8963597738769431,549.0,0.03524086936049703,-19.65889188078539,52.65986172436452,0.37045351066632226,0.5725190619388616
SA_entorhinal,0.8552966404133896,549.0,-0.0031631871427796397,-3.2241180598170027,8.197216008435543,0.39276005022625116,0.5806018133779365
SA_fusiform,-1.432805133150941,549.0,0.2746737613781165,-64.71558805980959,10.125002927546191,0.15248270383228762,0.34562746201985195
SA_inferiorparietal,-1.8017602507283923,549.0,0.30582372284105314,-138.684231626354,5.9852899666045545,0.07213161217194647,0.245247481384618
SA_inferiortemporal,-0.4420179246107147,549.0,0.19091051749452992,-49.90869634844242,31.573139676371497,0.6586502998780289,0.7722106964087236
SA_isthmuscingulate,-1.6876891887727985,549.0,0.2901884888306535,-42.69496288556908,3.233763399734517,0.09203888176174972,0.28448381635449915
SA_lateraloccipital,0.003024199038626126,549.0,0.14525257331856326,-70.51930588165546,70.73678169139585,0.9975881405092188,0.9975881405092188
SA_lateralorbitofrontal,-2.406724187868202,549.0,0.3501098810169593,-122.59914870959591,-12.409352342071038,0.01642554467610754,0.07978121699823662
SA_lingual,-0.019349502781448914,549.0,0.14002233313604123,-44.397397365617415,43.531246395044114,0.9845693238689239,0.9975881405092188
SA_medialorbitofrontal,-2.1682562936600562,549.0,0.3319255661660245,-49.3889290264175,-2.4375883285808477,0.030567999767917332,0.12991399901364867
SA_middletemporal,-2.4504289194533673,549.0,0.35537039516780605,-107.18428708893964,-11.802772945421104,0.01457960817867064,0.07978121699823662
SA_parahippocampal,1.0857998881459727,549.0,0.032253966544685014,-4.148134395917963,14.402139604701024,0.2780440671525851,0.47267491415939467
SA_paracentral,1.3210988142723465,549.0,0.022505121510885066,-5.654429534054692,28.88238643037173,0.1870187699458402,0.3740375398916804
SA_parsopercularis,-2.7369008078633787,549.0,0.38610578125328937,-51.41624985367682,-8.449877076589996,0.0064030686860182895,0.06298609432044905
SA_parsorbitalis,-3.9866796718987767,549.0,0.49438757629671365,-38.14527566136964,-12.96333014325025,7.606479822465484e-05,0.0025862031396382645
SA_parstriangularis,-2.6222397827462727,549.0,0.37834510942071314,-33.48266641665818,-4.803139648243841,0.00897787864505017,0.06298609432044905
SA_pericalcarine,2.6114441722763826,549.0,-0.19416890754041666,15.295479915120232,108.14826111817513,0.009262660929477801,0.06298609432044905
SA_postcentral,0.3267318709918061,549.0,0.12840337367367502,-51.83335750196222,72.51728150117894,0.7439952188388357,0.8431945813506805
SA_posteriorcingulate,0.6367463247663924,549.0,0.09986190287243434,-12.585644493156828,24.65882327242341,0.5245554970388921,0.6369602464043691
SA_precentral,0.17964487437682253,549.0,0.13531750005751478,-44.512276478796885,53.473590188189995,0.8574976569061115,0.9110912604627435
SA_precuneus,-0.670729679401089,549.0,0.20462635881583188,-58.30405929038504,28.622157948302515,0.5026748185357205,0.6355912713577596
SA_rostralanteriorcingulate,-2.870080134413326,549.0,0.3943139448471817,-40.2345068119936,-7.538480946895994,0.004261851283761793,0.06298609432044905
SA_rostralmiddlefrontal,-0.8120866844068854,549.0,0.2168272855148406,-102.29453088817188,42.45258365252867,0.4170938662927204,0.5908829772480205
SA_superiorfrontal,-0.6674984986206784,549.0,0.20492703644986546,-139.93016421461252,68.94952352641425,0.5047342449017502,0.6355912713577596
SA_superiorparietal,-1.211646106564459,549.0,0.2622021330184729,-120.8377636138171,28.63666375578761,0.22616912008497003,0.4272083379382767
SA_superiortemporal,-1.171304660328229,549.0,0.25577668022953814,-76.42057272303364,19.326684079790994,0.2419844459624593,0.4330247980380851
SA_supramarginal,-1.5613208338950317,549.0,0.2874483053391475,-94.41401798048891,10.791409290013036,0.11902430285398406,0.3281716349939068
SA_frontalpole,-1.4972265923137353,549.0,0.23603841745803203,-10.858938942205079,1.4652117398225224,0.1349089951822334,0.3281716349939068
SA_temporalpole,0.6703914210155574,549.0,0.06866781477961552,-6.382171805873641,12.99557815595807,0.5028902020599425,0.6355912713577596
SA_transversetemporal,-1.4963792389530748,549.0,0.2713241082528975,-13.542037852824723,1.8310092109665685,0.1351294967621969,0.3281716349939068
SA_insula,-1.0530574761720828,549.0,0.23261165566661374,-36.12302666583554,10.90911438112372,0.2927779018999512,0.4740213649808733
